cod-barra;nr-pedrep;nr-vol-ped;nome-transp;nr-linha;nr-pedido;nr-pedcli;nr-carga;it-codigo;nr-volume;nr-sequencia;cod-box;desc-item-1;desc-item-2;nome-emit;cidade;estado;dt-embarque;medida;volume;
00000650280218015761250082;Renan/Sala  ;016/027 ;RODAG-LOGIST                                           ;45      ;5761250 ;5761250 ;244     ;650280 218       ;1       ;82      ;A       ;PAINEL LINEAR RIPADO LARGO X198X21MM LOURO FR;,4 M                                         ;STILIZE COMERCIO DE MO;SAO PAULO          ;SP;22/04/24  ;,4 M ;01/01;
00000650280218015761250083;Renan/Sala  ;013/027 ;RODAG-LOGIST                                           ;45      ;5761250 ;5761250 ;244     ;650280 218       ;1       ;83      ;A       ;PAINEL LINEAR RIPADO LARGO X198X21MM LOURO FR;1,485 M                                      ;STILIZE COMERCIO DE MO;SAO PAULO          ;SP;22/04/24  ;1,485;01/01;
00000650280218015761250084;Renan/Sala  ;014/027 ;RODAG-LOGIST                                           ;45      ;5761250 ;5761250 ;244     ;650280 218       ;1       ;84      ;A       ;PAINEL LINEAR RIPADO LARGO X198X21MM LOURO FR;1,485 M                                      ;STILIZE COMERCIO DE MO;SAO PAULO          ;SP;22/04/24  ;1,485;01/01;
00000650280218015758209085;SANDRA QUART;094/137 ;CRISTOFOLI                                             ;45      ;5758209 ;5758209 ;245     ;650280 218       ;1       ;85      ;J       ;PAINEL LINEAR RIPADO LARGO X198X21MM LOURO FR;2,577 M                                      ;RAFAEL TOPOROWICZ RIBA;SAO MATEUS DO SUL  ;PR;22/04/24  ;2,577;01/01;
00000650280218015758209086;SANDRA QUART;095/137 ;CRISTOFOLI                                             ;45      ;5758209 ;5758209 ;245     ;650280 218       ;1       ;86      ;J       ;PAINEL LINEAR RIPADO LARGO X198X21MM LOURO FR;2,577 M                                      ;RAFAEL TOPOROWICZ RIBA;SAO MATEUS DO SUL  ;PR;22/04/24  ;2,577;01/01;
00000650280218015758209087;SANDRA QUART;093/137 ;CRISTOFOLI                                             ;45      ;5758209 ;5758209 ;245     ;650280 218       ;1       ;87      ;J       ;PAINEL LINEAR RIPADO LARGO X198X21MM LOURO FR;2,577 M                                      ;RAFAEL TOPOROWICZ RIBA;SAO MATEUS DO SUL  ;PR;22/04/24  ;2,577;01/01;
00000650280218015746060088;EDUARD SUITE;078/146 ;EXPRESSO LF                                            ;45      ;5746060 ;5746060 ;260     ;650280 218       ;1       ;88      ;Y       ;PAINEL LINEAR RIPADO LARGO X198X21MM LOURO FR;2,7 M                                        ;JM BERTOLINI COM DE MO;MANAUS             ;AM;22/04/24  ;2,7 M;01/01;
00000650280218015746060089;EDUARD SUITE;079/146 ;EXPRESSO LF                                            ;45      ;5746060 ;5746060 ;260     ;650280 218       ;1       ;89      ;Y       ;PAINEL LINEAR RIPADO LARGO X198X21MM LOURO FR;2,7 M                                        ;JM BERTOLINI COM DE MO;MANAUS             ;AM;22/04/24  ;2,7 M;01/01;
00000650281218015758209090;SANDRA QUART;098/137 ;CRISTOFOLI                                             ;45      ;5758209 ;5758209 ;245     ;650281 218       ;1       ;90      ;J       ;PAINEL LINEAR RIPADO LARGO X596X21MM LOURO FR;,595 M                                       ;RAFAEL TOPOROWICZ RIBA;SAO MATEUS DO SUL  ;PR;22/04/24  ;,595 ;01/01;
00000650281218015758209091;SANDRA QUART;097/137 ;CRISTOFOLI                                             ;45      ;5758209 ;5758209 ;245     ;650281 218       ;1       ;91      ;J       ;PAINEL LINEAR RIPADO LARGO X596X21MM LOURO FR;1,366 M                                      ;RAFAEL TOPOROWICZ RIBA;SAO MATEUS DO SUL  ;PR;22/04/24  ;1,366;01/01;
00000650281218015758281092;SONIA 4CASAL;001/002 ;PRATTICA LO                                            ;45      ;5758281 ;5758281 ;256     ;650281 218       ;1       ;92      ;H       ;PAINEL LINEAR RIPADO LARGO X596X21MM LOURO FR;1,522 M                                      ;STAR HOUSE MOVEIS PLAN;CATALAO            ;GO;22/04/24  ;1,522;01/01;
00000650281218015758281093;SONIA 4CASAL;002/002 ;PRATTICA LO                                            ;45      ;5758281 ;5758281 ;256     ;650281 218       ;1       ;93      ;H       ;PAINEL LINEAR RIPADO LARGO X596X21MM LOURO FR;1,522 M                                      ;STAR HOUSE MOVEIS PLAN;CATALAO            ;GO;22/04/24  ;1,522;01/01;
00000650281218015758019094;AGRO_SALA   ;026/044 ;BIANO                                                  ;45      ;5758019 ;5758019 ;255     ;650281 218       ;1       ;94      ;T       ;PAINEL LINEAR RIPADO LARGO X596X21MM LOURO FR;2,372 M                                      ;CASA NOBRE COMERCIO DE;JOAO PESSOA        ;PB;22/04/24  ;2,372;01/01;
00000650281218015757022095;1828-AA     ;019/034 ;MERICA                                                 ;45      ;5757022 ;5757022 ;257     ;650281 218       ;1       ;95      ;B       ;PAINEL LINEAR RIPADO LARGO X596X21MM LOURO FR;2,521 M                                      ;VIDALLE CONCEITO MOV P;RIO DE JANEIRO     ;RJ;22/04/24  ;2,521;01/01;
00000650281218015758209096;SANDRA QUART;096/137 ;CRISTOFOLI                                             ;45      ;5758209 ;5758209 ;245     ;650281 218       ;1       ;96      ;J       ;PAINEL LINEAR RIPADO LARGO X596X21MM LOURO FR;2,58 M                                       ;RAFAEL TOPOROWICZ RIBA;SAO MATEUS DO SUL  ;PR;22/04/24  ;2,58 ;01/01;
00000650282218015741311097;AE-EDU-SALA ;027/045 ;TRANSTUTTI                                             ;45      ;5741311 ;5741311 ;253     ;650282 218       ;1       ;97      ;E       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;,427 M                                       ;ESTILO IN COMERCIO DE ;PORTO ALEGRE       ;RS;22/04/24  ;,427 ;01/01;
00000650282218015758019098;AGRO_SALA   ;031/044 ;BIANO                                                  ;45      ;5758019 ;5758019 ;255     ;650282 218       ;1       ;98      ;T       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;,491 M                                       ;CASA NOBRE COMERCIO DE;JOAO PESSOA        ;PB;22/04/24  ;,491 ;01/01;
00000650282218015758019099;AGRO_SALA   ;032/044 ;BIANO                                                  ;45      ;5758019 ;5758019 ;255     ;650282 218       ;1       ;99      ;T       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;,491 M                                       ;CASA NOBRE COMERCIO DE;JOAO PESSOA        ;PB;22/04/24  ;,491 ;01/01;
00000650282218015758019100;AGRO_SALA   ;036/044 ;BIANO                                                  ;45      ;5758019 ;5758019 ;255     ;650282 218       ;1       ;100     ;T       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;,491 M                                       ;CASA NOBRE COMERCIO DE;JOAO PESSOA        ;PB;22/04/24  ;,491 ;01/01;
00000650282218015758019101;AGRO_SALA   ;035/044 ;BIANO                                                  ;45      ;5758019 ;5758019 ;255     ;650282 218       ;1       ;101     ;T       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;,491 M                                       ;CASA NOBRE COMERCIO DE;JOAO PESSOA        ;PB;22/04/24  ;,491 ;01/01;
00000650282218015758019102;AGRO_SALA   ;034/044 ;BIANO                                                  ;45      ;5758019 ;5758019 ;255     ;650282 218       ;1       ;102     ;T       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;,491 M                                       ;CASA NOBRE COMERCIO DE;JOAO PESSOA        ;PB;22/04/24  ;,491 ;01/01;
00000650282218015758019103;AGRO_SALA   ;033/044 ;BIANO                                                  ;45      ;5758019 ;5758019 ;255     ;650282 218       ;1       ;103     ;T       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;,491 M                                       ;CASA NOBRE COMERCIO DE;JOAO PESSOA        ;PB;22/04/24  ;,491 ;01/01;
00000650282218015755738104;BRE/SALA-COZ;002/003 ;RASADOR                                                ;45      ;5755738 ;5755738 ;251     ;650282 218       ;1       ;104     ;D       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;,87 M                                        ;RB COMERCIO DE MOVEIS ;CAMPINAS           ;SP;22/04/24  ;,87 M;01/01;
00000650282218015755738105;BRE/SALA-COZ;001/003 ;RASADOR                                                ;45      ;5755738 ;5755738 ;251     ;650282 218       ;1       ;105     ;D       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;,87 M                                        ;RB COMERCIO DE MOVEIS ;CAMPINAS           ;SP;22/04/24  ;,87 M;01/01;
00000650282218015755738106;BRE/SALA-COZ;003/003 ;RASADOR                                                ;45      ;5755738 ;5755738 ;251     ;650282 218       ;1       ;106     ;D       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;,87 M                                        ;RB COMERCIO DE MOVEIS ;CAMPINAS           ;SP;22/04/24  ;,87 M;01/01;
00000650282218015758019107;AGRO_SALA   ;029/044 ;BIANO                                                  ;45      ;5758019 ;5758019 ;255     ;650282 218       ;1       ;107     ;T       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;2,372 M                                      ;CASA NOBRE COMERCIO DE;JOAO PESSOA        ;PB;22/04/24  ;2,372;01/01;
00000650282218015758019108;AGRO_SALA   ;028/044 ;BIANO                                                  ;45      ;5758019 ;5758019 ;255     ;650282 218       ;1       ;108     ;T       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;2,372 M                                      ;CASA NOBRE COMERCIO DE;JOAO PESSOA        ;PB;22/04/24  ;2,372;01/01;
00000650282218015758019109;AGRO_SALA   ;027/044 ;BIANO                                                  ;45      ;5758019 ;5758019 ;255     ;650282 218       ;1       ;109     ;T       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;2,372 M                                      ;CASA NOBRE COMERCIO DE;JOAO PESSOA        ;PB;22/04/24  ;2,372;01/01;
00000650282218015758019110;AGRO_SALA   ;030/044 ;BIANO                                                  ;45      ;5758019 ;5758019 ;255     ;650282 218       ;1       ;110     ;T       ;PAINEL LINEAR RIPADO LARGO X895X21MM LOURO FR;2,372 M                                      ;CASA NOBRE COMERCIO DE;JOAO PESSOA        ;PB;22/04/24  ;2,372;01/01;
00000650233591015759147111;KENNY/COZ   ;138/147 ;PAESE  R01                                             ;45      ;5759147 ;5759147 ;249     ;650233 591       ;1       ;111     ;M       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM DAKAR;,398 M                                       ;COZINHAS LUANA COMERCI;SAO PAULO          ;SP;22/04/24  ;,398 ;01/01;
00000650232307015757732112;ASTECMARCO  ;018/020 ;RODAG-LOGIST                                           ;45      ;5757732 ;5757732 ;244     ;650232 307       ;1       ;112     ;A       ;PAINEL LINEAR RIPADO ESTREITO X190X21MM NIMBO;1,44 M                                       ;C A DE SOUZA PLANEJADO;SAO PAULO          ;SP;22/04/24  ;1,44 ;01/01;
00000650232228015756296113;Marcia/Coz  ;044/099 ;RODAG-LOGIST                                           ;45      ;5756296 ;5756296 ;244     ;650232 228       ;1       ;113     ;A       ;PAINEL LINEAR RIPADO ESTREITO X190X21MM SAVAN;,98 M                                        ;FOGAROLI ARTE DESIGNER;SAO PAULO          ;SP;22/04/24  ;,98 M;01/01;
00000650233228015756296114;Marcia/Coz  ;045/099 ;RODAG-LOGIST                                           ;45      ;5756296 ;5756296 ;244     ;650233 228       ;1       ;114     ;A       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM SAVAN;,98 M                                        ;FOGAROLI ARTE DESIGNER;SAO PAULO          ;SP;22/04/24  ;,98 M;01/01;
00000650234228015756296115;Marcia/Coz  ;046/099 ;RODAG-LOGIST                                           ;45      ;5756296 ;5756296 ;244     ;650234 228       ;1       ;115     ;A       ;PAINEL LINEAR RIPADO ESTREITO X885X21MM SAVAN;,98 M                                        ;FOGAROLI ARTE DESIGNER;SAO PAULO          ;SP;22/04/24  ;,98 M;01/01;
00000650234228015756296116;Marcia/Coz  ;047/099 ;RODAG-LOGIST                                           ;45      ;5756296 ;5756296 ;244     ;650234 228       ;1       ;116     ;A       ;PAINEL LINEAR RIPADO ESTREITO X885X21MM SAVAN;,98 M                                        ;FOGAROLI ARTE DESIGNER;SAO PAULO          ;SP;22/04/24  ;,98 M;01/01;
00000650234228015760254117;MARCELOHOME ;018/031 ;RODAG-LOGIST                                           ;45      ;5760254 ;5760254 ;244     ;650234 228       ;1       ;117     ;A       ;PAINEL LINEAR RIPADO ESTREITO X885X21MM SAVAN;1,795 M                                      ;ZACARIAS GARCIA DOS SA;SAO PAULO          ;SP;22/04/24  ;1,795;01/01;
00000650234228015760254118;MARCELOHOME ;019/031 ;RODAG-LOGIST                                           ;45      ;5760254 ;5760254 ;244     ;650234 228       ;1       ;118     ;A       ;PAINEL LINEAR RIPADO ESTREITO X885X21MM SAVAN;1,795 M                                      ;ZACARIAS GARCIA DOS SA;SAO PAULO          ;SP;22/04/24  ;1,795;01/01;
00000650233218015760584119;FA77-SHOW   ;098/127 ;DUMAR                                                  ;45      ;5760584 ;5760584 ;246     ;650233 218       ;1       ;119     ;C       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM LOURO;,62 M                                        ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;,62 M;01/01;
00000650233218015760493120;FA91b-SHOW  ;027/027 ;DUMAR                                                  ;45      ;5760493 ;5760493 ;246     ;650233 218       ;1       ;120     ;C       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM LOURO;,785 M                                       ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;,785 ;01/01;
00000650233218015760493121;FA91b-SHOW  ;026/027 ;DUMAR                                                  ;45      ;5760493 ;5760493 ;246     ;650233 218       ;1       ;121     ;C       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM LOURO;,785 M                                       ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;,785 ;01/01;
00000650233218015760493122;FA91b-SHOW  ;023/027 ;DUMAR                                                  ;45      ;5760493 ;5760493 ;246     ;650233 218       ;1       ;122     ;C       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM LOURO;,785 M                                       ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;,785 ;01/01;
00000650233218015760493123;FA91b-SHOW  ;024/027 ;DUMAR                                                  ;45      ;5760493 ;5760493 ;246     ;650233 218       ;1       ;123     ;C       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM LOURO;,785 M                                       ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;,785 ;01/01;
00000650233218015760493124;FA91b-SHOW  ;025/027 ;DUMAR                                                  ;45      ;5760493 ;5760493 ;246     ;650233 218       ;1       ;124     ;C       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM LOURO;,785 M                                       ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;,785 ;01/01;
00000650233218015760493125;FA91b-SHOW  ;018/027 ;DUMAR                                                  ;45      ;5760493 ;5760493 ;246     ;650233 218       ;1       ;125     ;C       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM LOURO;1,11 M                                       ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;1,11 ;01/01;
00000650233218015760493126;FA91b-SHOW  ;019/027 ;DUMAR                                                  ;45      ;5760493 ;5760493 ;246     ;650233 218       ;1       ;126     ;C       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM LOURO;1,11 M                                       ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;1,11 ;01/01;
00000650233218015760493127;FA91b-SHOW  ;020/027 ;DUMAR                                                  ;45      ;5760493 ;5760493 ;246     ;650233 218       ;1       ;127     ;C       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM LOURO;1,11 M                                       ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;1,11 ;01/01;
00000650233218015760493128;FA91b-SHOW  ;021/027 ;DUMAR                                                  ;45      ;5760493 ;5760493 ;246     ;650233 218       ;1       ;128     ;C       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM LOURO;1,11 M                                       ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;1,11 ;01/01;
00000650233218015760493129;FA91b-SHOW  ;022/027 ;DUMAR                                                  ;45      ;5760493 ;5760493 ;246     ;650233 218       ;1       ;129     ;C       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM LOURO;1,11 M                                       ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;1,11 ;01/01;
00000650233218015754810130;RODRIGOCOZIN;068/085 ;RODAG-LOGIST                                           ;45      ;5754810 ;5754810 ;244     ;650233 218       ;1       ;130     ;A       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM LOURO;2,34 M                                       ;C A DE SOUZA PLANEJADO;SAO PAULO          ;SP;22/04/24  ;2,34 ;01/01;
00000650233218015760386131;Ezequiel/Sal;034/059 ;RODAG-LOGIST                                           ;45      ;5760386 ;5760386 ;244     ;650233 218       ;1       ;131     ;A       ;PAINEL LINEAR RIPADO ESTREITO X585X21MM LOURO;2,46 M                                       ;STILIZE COMERCIO DE MO;SAO PAULO          ;SP;22/04/24  ;2,46 ;01/01;
00000650234218015760584132;FA77-SHOW   ;099/127 ;DUMAR                                                  ;45      ;5760584 ;5760584 ;246     ;650234 218       ;1       ;132     ;C       ;PAINEL LINEAR RIPADO ESTREITO X885X21MM LOURO;,62 M                                        ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;,62 M;01/01;
00000650234218015760584133;FA77-SHOW   ;100/127 ;DUMAR                                                  ;45      ;5760584 ;5760584 ;246     ;650234 218       ;1       ;133     ;C       ;PAINEL LINEAR RIPADO ESTREITO X885X21MM LOURO;,62 M                                        ;TODDACASA SOROCABA COM;SOROCABA           ;SP;22/04/24  ;,62 M;01/01;
00000065023295015759849134;AlbertoPORTA;008/018 ;RASADOR PR                                             ;45      ;5759849 ;5759849 ;259     ;650232 95        ;1       ;134     ;P       ;PAINEL LINEAR RIPADO ESTREITO X190X21MM BRANC;2,513 M                                      ;CASA PLENA MOVEIS PLAN;FLORIANOPOLIS      ;SC;22/04/24  ;2,513;01/01;
00000065023295015759849135;AlbertoPORTA;009/018 ;RASADOR PR                                             ;45      ;5759849 ;5759849 ;259     ;650232 95        ;1       ;135     ;P       ;PAINEL LINEAR RIPADO ESTREITO X190X21MM BRANC;2,513 M                                      ;CASA PLENA MOVEIS PLAN;FLORIANOPOLIS      ;SC;22/04/24  ;2,513;01/01;
00000065023495015759849136;AlbertoPORTA;010/018 ;RASADOR PR                                             ;45      ;5759849 ;5759849 ;259     ;650234 95        ;1       ;136     ;P       ;PAINEL LINEAR RIPADO ESTREITO X885X21MM BRANC;2,507 M                                      ;CASA PLENA MOVEIS PLAN;FLORIANOPOLIS      ;SC;22/04/24  ;2,507;01/01;
