cod-barra;nr-pedrep;nr-vol-ped;nome-transp;nr-linha;nr-pedido;nr-pedcli;nr-carga;it-codigo;nr-volume;nr-sequencia;cod-box;desc-item-1;desc-item-2;nome-emit;cidade;estado;dt-embarque;medida;volume;
00000900033655015751095220;B1-A8 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751095 ;5751095 ;338     ;900033 655       ;1       ;220     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751095221;B1-A8 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751095 ;5751095 ;338     ;900033 655       ;1       ;221     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751095222;B1-A8 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751095 ;5751095 ;338     ;900033 655       ;1       ;222     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751095223;B1-A8 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751095 ;5751095 ;338     ;900033 655       ;1       ;223     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751095224;B1-A8 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751095 ;5751095 ;338     ;900033 655       ;1       ;224     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751096225;B2-A8 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751096 ;5751096 ;338     ;900033 655       ;1       ;225     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751096226;B2-A8 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751096 ;5751096 ;338     ;900033 655       ;1       ;226     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751096227;B2-A8 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751096 ;5751096 ;338     ;900033 655       ;1       ;227     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751096228;B2-A8 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751096 ;5751096 ;338     ;900033 655       ;1       ;228     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751096229;B2-A8 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751096 ;5751096 ;338     ;900033 655       ;1       ;229     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751097230;B3-A8 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751097 ;5751097 ;338     ;900033 655       ;1       ;230     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751097231;B3-A8 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751097 ;5751097 ;338     ;900033 655       ;1       ;231     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751097232;B3-A8 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751097 ;5751097 ;338     ;900033 655       ;1       ;232     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751097233;B3-A8 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751097 ;5751097 ;338     ;900033 655       ;1       ;233     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751097234;B3-A8 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751097 ;5751097 ;338     ;900033 655       ;1       ;234     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751098235;B4-A8 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751098 ;5751098 ;338     ;900033 655       ;1       ;235     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751098236;B4-A8 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751098 ;5751098 ;338     ;900033 655       ;1       ;236     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751098237;B4-A8 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751098 ;5751098 ;338     ;900033 655       ;1       ;237     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751098238;B4-A8 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751098 ;5751098 ;338     ;900033 655       ;1       ;238     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751098239;B4-A8 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751098 ;5751098 ;338     ;900033 655       ;1       ;239     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751099240;A1-A9 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751099 ;5751099 ;338     ;900033 655       ;1       ;240     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751099241;A1-A9 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751099 ;5751099 ;338     ;900033 655       ;1       ;241     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751099242;A1-A9 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751099 ;5751099 ;338     ;900033 655       ;1       ;242     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751099243;A1-A9 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751099 ;5751099 ;338     ;900033 655       ;1       ;243     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751099244;A1-A9 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751099 ;5751099 ;338     ;900033 655       ;1       ;244     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751100245;A2-A9 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751100 ;5751100 ;338     ;900033 655       ;1       ;245     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751100246;A2-A9 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751100 ;5751100 ;338     ;900033 655       ;1       ;246     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751100247;A2-A9 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751100 ;5751100 ;338     ;900033 655       ;1       ;247     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751100248;A2-A9 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751100 ;5751100 ;338     ;900033 655       ;1       ;248     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751100249;A2-A9 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751100 ;5751100 ;338     ;900033 655       ;1       ;249     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751101250;A3-A9 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751101 ;5751101 ;338     ;900033 655       ;1       ;250     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751101251;A3-A9 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751101 ;5751101 ;338     ;900033 655       ;1       ;251     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751101252;A3-A9 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751101 ;5751101 ;338     ;900033 655       ;1       ;252     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751101253;A3-A9 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751101 ;5751101 ;338     ;900033 655       ;1       ;253     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751101254;A3-A9 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751101 ;5751101 ;338     ;900033 655       ;1       ;254     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751102255;A4-A9 EPIC  ;001/063 ;CTR LOG                                                ;78      ;5751102 ;5751102 ;338     ;900033 655       ;1       ;255     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751102256;A4-A9 EPIC  ;002/063 ;CTR LOG                                                ;78      ;5751102 ;5751102 ;338     ;900033 655       ;1       ;256     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751102257;A4-A9 EPIC  ;003/063 ;CTR LOG                                                ;78      ;5751102 ;5751102 ;338     ;900033 655       ;1       ;257     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751103258;B1-A9 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751103 ;5751103 ;338     ;900033 655       ;1       ;258     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751103259;B1-A9 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751103 ;5751103 ;338     ;900033 655       ;1       ;259     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751103260;B1-A9 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751103 ;5751103 ;338     ;900033 655       ;1       ;260     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751103261;B1-A9 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751103 ;5751103 ;338     ;900033 655       ;1       ;261     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751103262;B1-A9 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751103 ;5751103 ;338     ;900033 655       ;1       ;262     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751104263;B2-A9 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751104 ;5751104 ;338     ;900033 655       ;1       ;263     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751104264;B2-A9 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751104 ;5751104 ;338     ;900033 655       ;1       ;264     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751104265;B2-A9 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751104 ;5751104 ;338     ;900033 655       ;1       ;265     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751104266;B2-A9 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751104 ;5751104 ;338     ;900033 655       ;1       ;266     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751104267;B2-A9 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751104 ;5751104 ;338     ;900033 655       ;1       ;267     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751105268;B3-A9 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751105 ;5751105 ;338     ;900033 655       ;1       ;268     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751105269;B3-A9 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751105 ;5751105 ;338     ;900033 655       ;1       ;269     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751105270;B3-A9 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751105 ;5751105 ;338     ;900033 655       ;1       ;270     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751105271;B3-A9 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751105 ;5751105 ;338     ;900033 655       ;1       ;271     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751105272;B3-A9 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751105 ;5751105 ;338     ;900033 655       ;1       ;272     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751106273;B4-A9 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751106 ;5751106 ;338     ;900033 655       ;1       ;273     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751106274;B4-A9 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751106 ;5751106 ;338     ;900033 655       ;1       ;274     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751106275;B4-A9 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751106 ;5751106 ;338     ;900033 655       ;1       ;275     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751106276;B4-A9 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751106 ;5751106 ;338     ;900033 655       ;1       ;276     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751106277;B4-A9 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751106 ;5751106 ;338     ;900033 655       ;1       ;277     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751107278;D1-A8 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751107 ;5751107 ;338     ;900033 655       ;1       ;278     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751107279;D1-A8 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751107 ;5751107 ;338     ;900033 655       ;1       ;279     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751107280;D1-A8 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751107 ;5751107 ;338     ;900033 655       ;1       ;280     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751107281;D1-A8 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751107 ;5751107 ;338     ;900033 655       ;1       ;281     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751107282;D1-A8 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751107 ;5751107 ;338     ;900033 655       ;1       ;282     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751108283;D2-A8 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751108 ;5751108 ;338     ;900033 655       ;1       ;283     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751108284;D2-A8 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751108 ;5751108 ;338     ;900033 655       ;1       ;284     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751108285;D2-A8 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751108 ;5751108 ;338     ;900033 655       ;1       ;285     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751108286;D2-A8 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751108 ;5751108 ;338     ;900033 655       ;1       ;286     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751108287;D2-A8 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751108 ;5751108 ;338     ;900033 655       ;1       ;287     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751109288;D3-A8 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751109 ;5751109 ;338     ;900033 655       ;1       ;288     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751109289;D3-A8 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751109 ;5751109 ;338     ;900033 655       ;1       ;289     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751109290;D3-A8 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751109 ;5751109 ;338     ;900033 655       ;1       ;290     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751109291;D3-A8 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751109 ;5751109 ;338     ;900033 655       ;1       ;291     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751109292;D3-A8 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751109 ;5751109 ;338     ;900033 655       ;1       ;292     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751110293;D4-A8 EPIC  ;001/063 ;CTR LOG                                                ;78      ;5751110 ;5751110 ;338     ;900033 655       ;1       ;293     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751110294;D4-A8 EPIC  ;002/063 ;CTR LOG                                                ;78      ;5751110 ;5751110 ;338     ;900033 655       ;1       ;294     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751110295;D4-A8 EPIC  ;003/063 ;CTR LOG                                                ;78      ;5751110 ;5751110 ;338     ;900033 655       ;1       ;295     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751111296;C1-A8 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751111 ;5751111 ;338     ;900033 655       ;1       ;296     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751111297;C1-A8 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751111 ;5751111 ;338     ;900033 655       ;1       ;297     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751111298;C1-A8 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751111 ;5751111 ;338     ;900033 655       ;1       ;298     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751111299;C1-A8 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751111 ;5751111 ;338     ;900033 655       ;1       ;299     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751111300;C1-A8 EPIC  ;019/063 ;CTR LOG                                                ;78      ;5751111 ;5751111 ;338     ;900033 655       ;1       ;300     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751112301;C2-A8 EPIC  ;015/063 ;CTR LOG                                                ;78      ;5751112 ;5751112 ;338     ;900033 655       ;1       ;301     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751112302;C2-A8 EPIC  ;016/063 ;CTR LOG                                                ;78      ;5751112 ;5751112 ;338     ;900033 655       ;1       ;302     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751112303;C2-A8 EPIC  ;017/063 ;CTR LOG                                                ;78      ;5751112 ;5751112 ;338     ;900033 655       ;1       ;303     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
00000900033655015751112304;C2-A8 EPIC  ;018/063 ;CTR LOG                                                ;78      ;5751112 ;5751112 ;338     ;900033 655       ;1       ;304     ;H       ;PORTA ESP 663X396X15 SAVANA                  ;661X396 mm                                   ;CARMA DOMINICANA, S.R.;SANTO DOMINGO      ;EX;03/05/24  ;661X3;01/01;
